info: 1444390331708	world		0.6580769230769231	9.597637504614248	0.008461538461538461	0.20461538461538462
info: 1444390491008	joy		0.9385432473444613	1.1197326687811509	0.015174506828528073	0.48861911987860396
info: 1444390983136	trash		0.34730538922155685	0.2842956447723082	0.11377245508982035	0.41916167664670656
info: 1444391637544	hello		0.7598039215686274	0.518439035409725	0.0457516339869281	0.3006535947712418
info: 1444391705939	fifa		0.4385640266469282	2.36699176546166	0.04515173945225759	0.40044411547002223
info: 1444391768544	loss		0.2745664739884393	1.1705666760642797	0.002890173410404624	0.031791907514450865
info: 1444391787257	grief		0.3073394495412844	0.18867380203675388	0	0.29357798165137616
info: 1444392214621	#blutter	0	-	-	-	-
info: 1444392476234	hello		0.7581168831168832	0.5226392149099239	0.048701298701298704	0.30194805194805197
info: 1444393729580	hello		0.7580645161290323	0.5287696156470321	0.04838709677419355	0.3096774193548387
info: 1444395883872	hello		0.7422360248447205	0.5472312703583062	0.049689440993788817	0.3136645962732919
